00,Sitting,29042019040653,0.38307226,-0.2777274,9.691729
00,Sitting,29042019040653,0.39264908,-0.25857377,9.662998
00,Sitting,29042019040653,0.40222588,-0.2681506,9.672575
00,Sitting,29042019040653,0.39264908,-0.2681506,9.682152
00,Sitting,29042019040653,0.39264908,-0.2777274,9.682152
00,Sitting,29042019040653,0.37349546,-0.23942018,9.662998
00,Sitting,29042019040653,0.40222588,-0.25857377,9.662998
00,Sitting,29042019040653,0.39264908,-0.2681506,9.662998
00,Sitting,29042019040653,0.37349546,-0.25857377,9.662998
00,Sitting,29042019040653,0.38307226,-0.24899697,9.653421
00,Sitting,29042019040653,0.37349546,-0.23942018,9.634268
00,Sitting,29042019040653,0.37349546,-0.23942018,9.653421
00,Sitting,29042019040653,0.38307226,-0.24899697,9.653421
00,Sitting,29042019040653,0.38307226,-0.24899697,9.643845
00,Sitting,29042019040653,0.35434186,-0.24899697,9.634268
00,Sitting,29042019040653,0.36391866,-0.24899697,9.662998
00,Sitting,29042019040653,0.38307226,-0.23942018,9.653421
00,Sitting,29042019040653,0.39264908,-0.22984336,9.653421
00,Sitting,29042019040653,0.38307226,-0.24899697,9.653421
00,Sitting,29042019040653,0.38307226,-0.23942018,9.653421
00,Sitting,29042019040653,0.38307226,-0.24899697,9.662998
00,Sitting,29042019040653,0.39264908,-0.2777274,9.643845
00,Sitting,29042019040653,0.40222588,-0.24899697,9.662998
00,Sitting,29042019040653,0.41180268,-0.23942018,9.672575
00,Sitting,29042019040653,0.41180268,-0.23942018,9.672575
00,Sitting,29042019040653,0.41180268,-0.25857377,9.691729
00,Sitting,29042019040653,0.40222588,-0.24899697,9.730036
00,Sitting,29042019040653,0.40222588,-0.24899697,9.672575
00,Sitting,29042019040653,0.40222588,-0.2681506,9.672575
00,Sitting,29042019040653,0.40222588,-0.2681506,9.653421
00,Sitting,29042019040653,0.41180268,-0.2681506,9.662998
00,Sitting,29042019040653,0.39264908,-0.2681506,9.662998
00,Sitting,29042019040653,0.39264908,-0.24899697,9.682152
00,Sitting,29042019040653,0.40222588,-0.24899697,9.682152
00,Sitting,29042019040653,0.40222588,-0.2681506,9.653421
00,Sitting,29042019040653,0.38307226,-0.24899697,9.653421
00,Sitting,29042019040653,0.38307226,-0.24899697,9.662998
00,Sitting,29042019040653,0.38307226,-0.23942018,9.634268
00,Sitting,29042019040653,0.37349546,-0.2681506,9.634268
00,Sitting,29042019040653,0.37349546,-0.22984336,9.662998
00,Sitting,29042019040653,0.39264908,-0.24899697,9.634268
00,Sitting,29042019040653,0.36391866,-0.25857377,9.643845
00,Sitting,29042019040653,0.38307226,-0.24899697,9.653421
00,Sitting,29042019040653,0.36391866,-0.22984336,9.653421
00,Sitting,29042019040653,0.37349546,-0.25857377,9.653421
00,Sitting,29042019040653,0.37349546,-0.25857377,9.643845
00,Sitting,29042019040653,0.37349546,-0.23942018,9.662998
00,Sitting,29042019040653,0.39264908,-0.24899697,9.653421
00,Sitting,29042019040653,0.39264908,-0.24899697,9.672575
00,Sitting,29042019040653,0.39264908,-0.22026655,9.643845
00,Sitting,29042019040653,0.39264908,-0.23942018,9.682152
00,Sitting,29042019040653,0.40222588,-0.2681506,9.710882
00,Sitting,29042019040653,0.39264908,-0.25857377,9.653421
00,Sitting,29042019040653,0.39264908,-0.24899697,9.682152
00,Sitting,29042019040653,0.38307226,-0.24899697,9.662998
00,Sitting,29042019040653,0.40222588,-0.25857377,9.662998
00,Sitting,29042019040653,0.38307226,-0.24899697,9.682152
00,Sitting,29042019040653,0.40222588,-0.23942018,9.662998
00,Sitting,29042019040653,0.37349546,-0.24899697,9.691729
00,Sitting,29042019040653,0.39264908,-0.24899697,9.643845
00,Sitting,29042019040653,0.39264908,-0.25857377,9.662998
00,Sitting,29042019040653,0.37349546,-0.23942018,9.701305
00,Sitting,29042019040653,0.37349546,-0.24899697,9.662998
00,Sitting,29042019040653,0.40222588,-0.23942018,9.662998
00,Sitting,29042019040653,0.39264908,-0.24899697,9.662998
00,Sitting,29042019040653,0.37349546,-0.2681506,9.653421
00,Sitting,29042019040653,0.39264908,-0.24899697,9.662998
00,Sitting,29042019040653,0.38307226,-0.23942018,9.653421
00,Sitting,29042019040653,0.38307226,-0.24899697,9.653421
00,Sitting,29042019040653,0.37349546,-0.25857377,9.672575
00,Sitting,29042019040653,0.36391866,-0.23942018,9.643845
00,Sitting,29042019040653,0.36391866,-0.25857377,9.643845
00,Sitting,29042019040653,0.38307226,-0.2681506,9.634268
00,Sitting,29042019040653,0.37349546,-0.25857377,9.653421
00,Sitting,29042019040653,0.36391866,-0.25857377,9.653421
00,Sitting,29042019040653,0.37349546,-0.25857377,9.710882
00,Sitting,29042019040653,0.38307226,-0.23942018,9.662998
00,Sitting,29042019040653,0.39264908,-0.25857377,9.691729
00,Sitting,29042019040653,0.38307226,-0.24899697,9.643845
00,Sitting,29042019040653,0.40222588,-0.2681506,9.682152
00,Sitting,29042019040653,0.41180268,-0.24899697,9.691729
00,Sitting,29042019040653,0.39264908,-0.24899697,9.653421
00,Sitting,29042019040653,0.41180268,-0.24899697,9.710882
00,Sitting,29042019040653,0.41180268,-0.2681506,9.682152
00,Sitting,29042019040653,0.41180268,-0.2873042,9.701305
00,Sitting,29042019040653,0.39264908,-0.2681506,9.672575
00,Sitting,29042019040653,0.41180268,-0.2681506,9.710882
00,Sitting,29042019040653,0.4309563,-0.2681506,9.643845
00,Sitting,29042019040653,0.4309563,-0.25857377,9.682152
00,Sitting,29042019040653,0.40222588,-0.25857377,9.662998
00,Sitting,29042019040653,0.40222588,-0.22984336,9.672575
00,Sitting,29042019040653,0.41180268,-0.23942018,9.653421
00,Sitting,29042019040653,0.38307226,-0.24899697,9.682152
00,Sitting,29042019040653,0.37349546,-0.25857377,9.691729
00,Sitting,29042019040653,0.39264908,-0.25857377,9.672575
00,Sitting,29042019040653,0.37349546,-0.2681506,9.662998
00,Sitting,29042019040653,0.35434186,-0.24899697,9.653421
00,Sitting,29042019040653,0.36391866,-0.24899697,9.653421
00,Sitting,29042019040653,0.37349546,-0.22026655,9.672575
00,Sitting,29042019040653,0.36391866,-0.23942018,9.672575
00,Sitting,29042019040653,0.38307226,-0.22984336,9.672575
00,Sitting,29042019040653,0.39264908,-0.21068975,9.643845
00,Sitting,29042019040653,0.38307226,-0.22026655,9.662998
00,Sitting,29042019040653,0.40222588,-0.23942018,9.682152
00,Sitting,29042019040653,0.40222588,-0.22026655,9.662998
00,Sitting,29042019040653,0.39264908,-0.22984336,9.643845
00,Sitting,29042019040653,0.37349546,-0.2681506,9.643845
00,Sitting,29042019040653,0.38307226,-0.2681506,9.653421
00,Sitting,29042019040653,0.39264908,-0.24899697,9.682152
00,Sitting,29042019040653,0.40222588,-0.2681506,9.672575
00,Sitting,29042019040653,0.39264908,-0.25857377,9.682152
00,Sitting,29042019040653,0.39264908,-0.25857377,9.672575
00,Sitting,29042019040653,0.4213795,-0.24899697,9.662998
00,Sitting,29042019040653,0.41180268,-0.24899697,9.701305
00,Sitting,29042019040653,0.4213795,-0.24899697,9.662998
00,Sitting,29042019040653,0.41180268,-0.24899697,9.701305
00,Sitting,29042019040653,0.38307226,-0.24899697,9.691729
00,Sitting,29042019040653,0.38307226,-0.25857377,9.691729
00,Sitting,29042019040653,0.40222588,-0.2681506,9.682152
00,Sitting,29042019040653,0.39264908,-0.2873042,9.662998
00,Sitting,29042019040653,0.38307226,-0.2681506,9.682152
00,Sitting,29042019040653,0.37349546,-0.23942018,9.624691
00,Sitting,29042019040653,0.38307226,-0.23942018,9.605537
